Creating kong-gateway ... 
[1A[2KCreating kong-gateway ... [32mdone[0m[1BAttaching to kong-gateway
[36mkong-gateway    |[0m 2023/04/20 13:24:41 [warn] 1#0: the "user" directive makes sense only if the master process runs with super-user privileges, ignored in /usr/local/kong/nginx.conf:6
[36mkong-gateway    |[0m 2023/04/20 13:29:53 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:29:53 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:29:53 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:29:53 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:29:53 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:29:53 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:29:53 +0000] "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1" 502 75 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 2023/04/20 13:30:04 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:30:04 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:30:04 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:30:04 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:30:04 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 2023/04/20 13:30:04 [error] 1197#0: *187 connect() failed (111: Connection refused) while connecting to upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/realms/myrealm/.well-known/openid-configuration", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:30:04 +0000] "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1" 502 75 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:30:31 +0000] "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1" 200 6168 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:35:14 +0000] "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1" 200 6168 "-" "axios/1.3.4"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:35:14 +0000] "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1" 200 6168 "-" "axios/0.21.4"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:35:14 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/certs HTTP/1.1" 200 2925 "-" "axios/0.21.4"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:37:57 +0000] "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1" 200 6168 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:37:57 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/certs HTTP/1.1" 200 2925 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/auth?response_type=code&client_id=anywebappclient&state=V3piQWZyMVVyREtGSG9raXlBME00SkFiU2VfNzlDLXZfR05JMlJjWlhva0tJ&redirect_uri=http%3A%2F%2Flocalhost%3A4200%2Fsilent-refresh.html&scope=openid%20profile%20resource.read%20resource.write%20resource.delete&code_challenge=_w5UmVp7iyK3D-MBCP-kBSd6OwiN7Yy2eXsHZK-8HsU&code_challenge_method=S256&nonce=V3piQWZyMVVyREtGSG9raXlBME00SkFiU2VfNzlDLXZfR05JMlJjWlhva0tJ&display=popup HTTP/1.1" 200 3483 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/base.css HTTP/1.1" 200 42777 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/common/keycloak/lib/pficon/pficon.css HTTP/1.1" 200 577 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/login/keycloak/css/login.css HTTP/1.1" 200 10287 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/common/keycloak/node_modules/patternfly/dist/css/patternfly-additions.min.css HTTP/1.1" 200 225272 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/common/keycloak/node_modules/patternfly/dist/css/patternfly.min.css HTTP/1.1" 200 182926 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 2023/04/20 13:38:03 [warn] 1197#0: *246 an upstream response is buffered to a temporary file /usr/local/kong/proxy_temp/1/00/0000000001 while reading upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/app.css HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/app.css", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/app.css HTTP/1.1" 200 1283522 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/login/keycloak/img/favicon.ico HTTP/1.1" 200 627 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/login/keycloak/img/keycloak-bg.png HTTP/1.1" 200 81930 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Light-webfont.woff2 HTTP/1.1" 200 63248 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:03 +0000] "GET /keycloak/resources/xymh6/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Regular-webfont.woff2 HTTP/1.1" 200 62032 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:15 +0000] "POST /keycloak/realms/myrealm/login-actions/authenticate?session_code=Jbe1bCxHmg48P6oOW7j5ERMax3f-n8WWTy_omaoftho&execution=165c00b7-57ea-4df2-8ab3-da5973e8323b&client_id=anywebappclient&tab_id=QhIs_OhVWnI HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:38:15 +0000] "POST /keycloak/realms/myrealm/protocol/openid-connect/token HTTP/1.1" 200 3956 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:39:53 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/logout?id_token_hint=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJvMHNYaG5HVWJYRHpwaEtySEVnak92WGJlMnpYVV9JbG4zR3ZBcGxQNzZRIn0.eyJleHAiOjE2ODE5OTgxOTUsImlhdCI6MTY4MTk5Nzg5NSwiYXV0aF90aW1lIjoxNjgxOTk3ODk1LCJqdGkiOiIyMTEyYjc2MS1jY2Q5LTQ3YjMtYjNiYi1jN2ZmOGY1MDcyMzYiLCJpc3MiOiJodHRwczovL3d3dy5kLWRlZnJhbmNlLmZyL2tleWNsb2FrL3JlYWxtcy9teXJlYWxtIiwiYXVkIjoiYW55d2ViYXBwY2xpZW50Iiwic3ViIjoiOTNhYWU3ZWEtZjE0NS00NmU0LWI1YmItOTFiZTEyZjk2MTU5IiwidHlwIjoiSUQiLCJhenAiOiJhbnl3ZWJhcHBjbGllbnQiLCJub25jZSI6IlYzcGlRV1p5TVZWeVJFdEdTRzlyYVhsQk1FMDBTa0ZpVTJWZk56bERMWFpmUjA1Sk1sSmpXbGh2YTB0SiIsInNlc3Npb25fc3RhdGUiOiI5OWQ3NmQ3MC1lMTMwLTRkN2MtYThmMS0yNDU1YjNhNzAxOTgiLCJhdF9oYXNoIjoiZkF2dDhmS0JYYjZtenc0NkN3MzNOZyIsImFjciI6IjEiLCJzaWQiOiI5OWQ3NmQ3MC1lMTMwLTRkN2MtYThmMS0yNDU1YjNhNzAxOTgiLCJlbWFpbF92ZXJpZmllZCI6ZmFsc2UsIm5hbWUiOiJqZWFuIEJvbiIsInByZWZlcnJlZF91c2VybmFtZSI6ImFkbWluMSIsImdpdmVuX25hbWUiOiJqZWFuIiwiZmFtaWx5X25hbWUiOiJCb24ifQ.khKIwvRVer-CnVYiHxrYgf3gaSx3Z-RXFVtExlPfOOhsWFXmcWKYJ6HX1DUhDI9GCGtUzxIbcKondA6vS7n3Z10baR9VawFg8dJ_g9GCbYuHqLHgfEdNTcXyBHSoLqIEO-aIMAJZ3oUdPKZ6Cb0Cw4wCVOOn_eV8QTSQ33MO-xgCMBGL0V6ZwMoT1poEO7OObYCi0m-AkfOJMWmJ6w1K9a13jIq7fWHkrFFVQgxKRqzpcKX3wCtViJhHIHpfxygLLr5kTtw2NYEB6CLc4WDIaT3aQ8e_OnhyhRSL5q1U02VN2QrzqmLhSFtTRaAVTlNNWXKEehpbyCMGW0T1xjFyIw&post_logout_redirect_uri=http%3A%2F%2Flocalhost%3A4200%2Fngr-logInOut HTTP/1.1" 302 0 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:39:53 +0000] "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1" 200 6168 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:39:53 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/certs HTTP/1.1" 200 2925 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/auth?response_type=code&client_id=anywebappclient&state=STZHM0VsT2NUQ1Zjc2FISVZtaFNEaHhEOUtGYnRUbTJMTHBrbnIudEl5cV81&redirect_uri=http%3A%2F%2Flocalhost%3A4200%2Fsilent-refresh.html&scope=openid%20profile%20resource.read%20resource.write%20resource.delete&code_challenge=UL7Kxce3nlNhCS90vhhqSQRAcOJZh56JQ3BkYfLaMm4&code_challenge_method=S256&nonce=STZHM0VsT2NUQ1Zjc2FISVZtaFNEaHhEOUtGYnRUbTJMTHBrbnIudEl5cV81&display=popup HTTP/1.1" 200 3483 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/base.css HTTP/1.1" 200 42785 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 2023/04/20 13:40:39 [warn] 1197#0: *262 an upstream response is buffered to a temporary file /usr/local/kong/proxy_temp/2/00/0000000002 while reading upstream, client: 10.0.2.2, server: kong, request: "GET /keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/app.css HTTP/1.1", upstream: "http://172.18.0.3:8989/keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/app.css", host: "www.d-defrance.fr"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/app.css HTTP/1.1" 200 1283546 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/login/keycloak/css/login.css HTTP/1.1" 200 10287 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/common/keycloak/node_modules/patternfly/dist/css/patternfly.min.css HTTP/1.1" 200 182926 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/common/keycloak/lib/pficon/pficon.css HTTP/1.1" 200 577 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/common/keycloak/node_modules/patternfly/dist/css/patternfly-additions.min.css HTTP/1.1" 200 225280 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/login/keycloak/img/favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Regular-webfont.woff2 HTTP/1.1" 200 62032 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Light-webfont.woff2 HTTP/1.1" 200 63240 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:39 +0000] "GET /keycloak/resources/xymh6/login/keycloak/img/keycloak-bg.png HTTP/1.1" 200 81938 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:42 +0000] "POST /keycloak/realms/myrealm/login-actions/authenticate?session_code=ySObRudYuRbt1C_uKhq7_L978KOzuqRnln7cha2Rn9A&execution=165c00b7-57ea-4df2-8ab3-da5973e8323b&client_id=anywebappclient&tab_id=t-MRGNEcw5I HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:40:42 +0000] "POST /keycloak/realms/myrealm/protocol/openid-connect/token HTTP/1.1" 200 3956 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:41:12 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/logout?id_token_hint=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJvMHNYaG5HVWJYRHpwaEtySEVnak92WGJlMnpYVV9JbG4zR3ZBcGxQNzZRIn0.eyJleHAiOjE2ODE5OTgzNDIsImlhdCI6MTY4MTk5ODA0MiwiYXV0aF90aW1lIjoxNjgxOTk4MDQyLCJqdGkiOiJmNGIxMzU4OS0wNzMzLTQyYjgtYjk2Ni0yNzlkMDEzMWZjYTIiLCJpc3MiOiJodHRwczovL3d3dy5kLWRlZnJhbmNlLmZyL2tleWNsb2FrL3JlYWxtcy9teXJlYWxtIiwiYXVkIjoiYW55d2ViYXBwY2xpZW50Iiwic3ViIjoiOTNhYWU3ZWEtZjE0NS00NmU0LWI1YmItOTFiZTEyZjk2MTU5IiwidHlwIjoiSUQiLCJhenAiOiJhbnl3ZWJhcHBjbGllbnQiLCJub25jZSI6IlNUWkhNMFZzVDJOVVExWmpjMkZJU1ZadGFGTkVhSGhFT1V0R1luUlViVEpNVEhCcmJuSXVkRWw1Y1Y4MSIsInNlc3Npb25fc3RhdGUiOiI3NGQ5Y2I2MS03ZWJjLTQzMmMtYTc2OC0yMTZiYjRjNzZhM2IiLCJhdF9oYXNoIjoiaHRYcXZ1c0hmR0JfWllPa1dINEZwUSIsImFjciI6IjEiLCJzaWQiOiI3NGQ5Y2I2MS03ZWJjLTQzMmMtYTc2OC0yMTZiYjRjNzZhM2IiLCJlbWFpbF92ZXJpZmllZCI6ZmFsc2UsIm5hbWUiOiJqZWFuIEJvbiIsInByZWZlcnJlZF91c2VybmFtZSI6ImFkbWluMSIsImdpdmVuX25hbWUiOiJqZWFuIiwiZmFtaWx5X25hbWUiOiJCb24ifQ.RFB-u75L7PX2HLeYIC8XN4u1ag6S0ut-4HeZqSNLrRqbDg3vtLo33G4kl0GhnUM4Se9Mz6SRhln5h7adKkUNcAIvsgfOVQrugZeSVeGezQ2-wJnnHx3Wxakp9qaxq_XgaNK2FTafG33YkFycuOs8__37NMT_gpwQExqA4j5jbjlsDVNLm64DYGd0golvFg9Q0E8sbtUG0fsMyDjIy_7-0nDeyacvA8PY1BTxGyxVQ5lsThoMcTWi2IEAxiHrSefobKsnkbi-31DACgNK1PQ1IVHD1GgxZqBbQNOedVwRvcou3x5c6X0s6tZoKKsxQMGvvfRjTYhMJQXm-KygUMgWUg&post_logout_redirect_uri=http%3A%2F%2Flocalhost%3A4200%2Fngr-logInOut HTTP/1.1" 302 0 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:41:12 +0000] "GET /keycloak/realms/myrealm/.well-known/openid-configuration HTTP/1.1" 200 6168 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:41:13 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/certs HTTP/1.1" 200 2925 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:41:14 +0000] "GET /keycloak/realms/myrealm/protocol/openid-connect/auth?response_type=code&client_id=anywebappclient&state=U1o3VmFtTH5EQWtBaEpMOE1CN0kxR243R2dCblZ0Tll3ZFhTX2F6S0UzYWFH&redirect_uri=http%3A%2F%2Flocalhost%3A4200%2Fsilent-refresh.html&scope=openid%20profile%20resource.read%20resource.write%20resource.delete&code_challenge=HTBQmvaJRaynplbFJtCfCg8ZMw04CYCwNhWfVNNTP1M&code_challenge_method=S256&nonce=U1o3VmFtTH5EQWtBaEpMOE1CN0kxR243R2dCblZ0Tll3ZFhTX2F6S0UzYWFH&display=popup HTTP/1.1" 200 3483 "http://localhost:4200/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
[36mkong-gateway    |[0m 10.0.2.2 - - [20/Apr/2023:13:41:14 +0000] "GET /keycloak/resources/xymh6/common/keycloak/web_modules/@patternfly/react-core/dist/styles/base.css HTTP/1.1" 200 42770 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0"
